Year-Month,District,Rainfall (mm),River,River Level,Flood Risk,Flood Occurred,Area affected in (m.ha),Population affected in (million),Damage to Crops,Damage to Houses
2004-07,0,840.0000015795231,3,71.35,2,Yes,17.661160743901767,58.8705358130059,117.7410716260118,1177.410716260118
2004-08,0,275.60000252723694,3,70.76440006065368,1,No,2.7,21.3,9.417300065347126,522.05
2004-09,0,262.40000000596046,3,70.44760000014304,1,No,2.7,21.3,9.075985714439836,522.05
2004-10,0,92.00000095367432,3,67.53250000357627,0,No,2.7,21.3,4.711875023969582,522.05
2005-06,0,437.2000023126602,3,71.35,2,Yes,10.108660757648092,33.69553585882698,67.39107171765396,673.9107171765395
2005-07,0,458.9999966621399,3,71.35,2,Yes,10.517410651700835,35.05803550566946,70.11607101133892,701.1607101133891
2005-08,0,296.19999969005585,3,71.25879999256134,1,No,1.492493570226431,4.974978567421436,9.949957134842872,99.49957134842872
2005-09,0,125.99999952316284,3,67.65999999821186,0,No,0.834964283916567,2.78321427972189,5.56642855944378,55.6642855944378
2005-10,0,42.20000076293945,3,67.31650000572205,0,No,0.5188741100345339,2.1,3.4591607335635595,34.591607335635594
2006-06,0,472.1999924182892,3,71.35,2,Yes,17.83,35.88303524042879,71.76607048085758,717.6607048085758
2006-07,0,344.40000224113464,3,71.35,2,Yes,17.83,27.895535854356627,55.79107170871325,557.9107170871325
2006-08,0,155.00000101327896,3,67.8700000243187,0,No,17.83,3.149464298814535,6.29892859762907,62.9892859762907
2006-09,0,317.0000003874302,3,71.35,0,Yes,17.83,26.1830357385001,52.3660714770002,523.660714770002
2006-10,0,102.99999809265135,3,67.57374999284744,0,No,17.83,2.4941740831732746,4.988348166346549,49.88348166346549
2007-06,0,116.0,3,67.6225,0,No,1.88,24.44,5.315089285714285,768.38
2007-07,0,419.0000030994415,3,71.35,2,Yes,9.767410772400243,32.55803590800081,65.11607181600162,768.38
2007-08,0,363.6000002622605,3,71.35,2,Yes,8.728660719203097,29.09553573067699,58.19107146135398,768.38
2007-09,0,310.7999978661537,3,71.35,2,Yes,7.738660674276096,25.79553558092032,51.59107116184064,768.38
2007-10,0,3.400000095367432,3,67.02550000071525,0,No,1.88,24.44,2.478767859552588,768.38
2008-06,0,201.3999948501587,3,68.9835998764038,1,No,1.1248049800259723,5.09,7.498699866839816,167.3
2008-07,0,849.200003772974,3,71.35,2,Yes,17.833660785028975,59.44553595009658,118.89107190019315,1188.9107190019315
2008-08,0,467.8000006079674,3,71.35,2,Yes,10.682410725685102,35.60803575228367,71.21607150456734,712.1607150456734
2008-09,0,212.4000000059605,3,69.24760000014305,1,No,1.1674692857374038,5.09,7.783128571582693,167.3
2008-10,0,73.0,3,67.46125,0,No,0.64,5.09,4.234330357142857,167.3
2009-06,0,75.19999980926514,3,67.46949999928475,0,No,1.11,2.2,4.289624995206084,42.89624995206084
2009-07,0,377.599997997284,3,71.35,1,Yes,8.99116067673479,29.97053558911596,59.94107117823192,599.4107117823193
2009-08,0,615.9999999701977,3,71.35,2,Yes,13.461160713726922,44.87053571242307,89.74107142484614,897.4107142484614
2009-09,0,78.39999961853027,3,67.48149999856949,2,No,1.11,2.2,4.370053561840739,43.700535618407386
2009-10,0,87.4000015258789,3,67.51525000572205,0,No,1.11,2.29812948346138,4.59625896692276,45.9625896692276
2010-06,0,270.799999833107,3,70.64919999599456,1,No,1.3939778564955505,4.646592854985169,9.293185709970338,92.93185709970338
2010-07,0,423.2000000476837,3,71.35,2,Yes,9.846160715179783,32.82053571726595,65.6410714345319,656.410714345319
2010-08,0,140.0,3,67.7125,0,No,0.8877455357142857,2.959151785714286,5.918303571428572,59.18303571428572
2010-09,0,243.0,3,69.982,1,No,1.2861535714285717,4.287178571428571,8.574357142857142,85.74357142857143
2010-10,0,8.0,3,67.06,0,No,0.38925,1.2975,2.595,25.95
2011-06,0,145.60000002384186,3,67.7335000000894,0,No,3.82,7.14,6.0590535720278105,102.96
2011-07,0,627.8000000119209,3,71.35,2,Yes,13.682410714509231,45.608035715030766,91.21607143006152,912.1607143006154
2011-08,0,245.0,3,70.03,1,No,3.82,7.14,8.626071428571429,102.96
2011-09,0,528.2000007629395,3,71.35,2,Yes,11.814910728590828,39.38303576196943,78.76607152393886,787.6607152393885
2011-10,0,16.0,3,67.12,0,No,3.82,7.14,2.7971428571428576,102.96
2012-06,0,45.0,3,67.3375,1,No,0.5294866071428572,1.7649553571428571,3.5299107142857142,35.299107142857146
2012-07,0,442.0,3,71.35,2,Yes,10.198660714285714,33.99553571428571,67.99107142857142,679.9107142857142
2012-08,0,228.0,3,69.622,1,No,1.227975,4.09325,8.1865,81.865
2012-09,0,333.79999828338623,3,71.35,2,Yes,8.169910682099205,27.23303560699735,54.4660712139947,544.660712139947
2012-10,0,29.0,3,67.2175,1,No,0.46884375,1.5628125000000002,3.1256250000000003,31.25625
2013-06,0,342.0,3,71.35,2,Yes,8.323660714285714,27.74553571428571,55.49107142857142,554.9107142857142
2013-07,0,606.5999989509583,3,71.35,2,Yes,13.28491069461618,44.2830356487206,88.5660712974412,885.660712974412
2013-08,0,327.5999995470047,3,71.35,2,Yes,8.053660705792051,26.84553568597351,53.69107137194702,536.9107137194701
2013-09,0,121.80000007152556,3,67.64425000026822,1,No,2.36,7.23,5.460866073226289,222.8
2013-10,0,214.0,3,69.286,1,No,2.36,7.23,7.8245,222.8
2014-06,0,267.0,3,70.55799999999999,1,No,3.9,4.597464285714286,9.194928571428571,176.4
2014-07,0,281.0000004768372,3,70.89400001144409,1,No,3.9,4.77846429187911,9.55692858375822,176.4
2014-08,0,418.0,3,71.35,0,Yes,9.748660714285714,32.495535714285715,64.99107142857143,649.9107142857142
2014-09,0,366.0,3,71.35,2,Yes,8.773660714285715,29.245535714285715,58.49107142857143,584.9107142857143
2014-10,0,50.0,3,67.375,0,No,3.9,3.0,3.65625,176.4
2015-06,0,147.0,3,67.73875,0,No,0.9141361607142856,3.047120535714285,6.094241071428571,60.942410714285714
2015-07,0,226.60000038146973,3,69.58840000915527,1,No,1.2225450014795576,4.075150004931859,8.150300009863718,81.50300009863717
2015-08,0,273.0,3,70.702,1,No,1.4025107142857145,4.675035714285714,9.350071428571429,93.5007142857143
2015-09,0,129.0,3,67.67125,0,No,0.8462745535714287,2.8209151785714286,5.641830357142857,56.418303571428574
2015-10,0,38.0,3,67.285,1,No,0.5029553571428571,1.6765178571428572,3.3530357142857143,33.53035714285714
2016-01,0,23.0,3,67.1725,0,No,4.33,8.79,2.974017857142857,519.77
2016-03,0,28.30000001192093,3,67.21225000008941,0,No,4.33,8.79,3.1079375003012166,519.77
2016-04,0,11.0,3,67.0825,2,No,4.33,8.79,2.6708035714285714,519.77
2016-05,0,163.99999952316284,3,68.08599998855591,0,No,4.33,8.79,6.53164284481321,519.77
2016-06,0,213.0,3,69.262,2,No,4.33,8.79,7.798642857142857,519.77
2016-07,0,535.0,3,71.35,2,Yes,11.942410714285714,39.80803571428571,79.61607142857142,796.1607142857142
2016-08,0,134.0,3,67.69,0,No,4.33,8.79,5.7675,519.77
2016-09,0,642.5999999046326,3,71.35,2,Yes,13.959910712497576,46.53303570832525,93.06607141665047,930.6607141665048
2016-10,0,123.0,3,67.64875,0,No,4.33,8.79,5.491026785714286,519.77
2017-03,0,52.5,3,67.384375,0,No,3.0,18.5,3.719084821428571,685.87
2017-04,0,26.0,3,67.195,0,No,3.0,18.5,3.0498214285714287,685.87
2017-05,0,28.5,3,67.21375,0,No,3.0,18.5,3.112991071428572,685.87
2017-06,0,52.0,3,67.3825,0,No,3.0,18.5,3.706517857142857,685.87
2017-07,0,343.0,3,71.35,2,Yes,8.342410714285716,27.808035714285715,55.61607142857143,685.87
2017-08,0,679.0,3,71.35,2,Yes,14.642410714285711,48.80803571428572,97.61607142857144,976.1607142857142
2017-09,0,134.0,3,67.69,0,No,3.0,18.5,5.7675,685.87
2017-10,0,104.0,3,67.5775,0,No,3.0,18.5,5.013482142857143,685.87
2018-03,0,2.0,3,67.015,0,No,0.3665089285714286,1.221696428571429,2.4433928571428574,24.433928571428574
2018-04,0,160.0,3,67.99,0,No,0.9642321428571428,3.214107142857143,6.428214285714286,64.28214285714286
2018-05,0,161.0,3,68.014,0,No,0.9681107142857144,3.227035714285714,6.454071428571428,64.54071428571429
2018-06,0,98.0,3,67.555,0,No,0.7294017857142857,2.431339285714285,4.862678571428571,48.62678571428572
2018-07,0,241.00000083446503,3,69.93400002002716,1,No,1.2783964318079608,4.26132143935987,8.52264287871974,85.22642878719739
2018-08,0,408.0000004768372,3,71.35,2,Yes,9.561160723226411,31.87053574408804,63.74107148817608,637.4107148817609
2018-09,0,164.39999878406525,3,68.09559997081756,0,No,0.9812978524267671,3.270992841422557,6.541985682845115,65.41985682845115
2018-10,0,4.0,3,67.03,0,No,0.3740892857142857,1.2469642857142855,2.4939285714285715,24.93928571428572
2018-12,0,3.0,3,67.0225,0,No,0.3702991071428571,1.234330357142857,2.468660714285714,24.68660714285714
2019-01,0,0.6000000238418579,3,67.00450000017881,0,No,1.06,14.94,2.408017857745289,446.64
2019-02,0,13.0,3,67.0975,0,No,1.06,14.94,2.721339285714286,446.64
2019-03,0,3.0,3,67.0225,0,No,1.06,14.94,2.468660714285714,446.64
2019-04,0,22.399999976158146,3,67.16799999982119,0,No,1.06,14.94,2.9588571422547103,446.64
2019-05,0,82.01000022888184,3,67.4950375008583,0,No,1.06,14.94,4.460787059324129,446.64
2019-06,0,517.0,3,71.35,2,Yes,11.604910714285714,38.68303571428571,77.36607142857142,773.6607142857142
2019-07,0,1630.4999969303608,3,71.35,2,Yes,32.48303565672998,108.27678552243329,216.5535710448665,2165.5357104486657
2019-08,0,742.4999995529652,3,71.35,2,Yes,15.833035705903807,52.77678568634602,105.55357137269203,1055.5357137269204
2019-09,0,3138.500003159046,3,71.35,0,Yes,60.75803577351782,202.52678591172608,405.05357182345216,4050.5357182345215
2019-10,0,1754.5999999046326,3,71.35,2,Yes,34.80991071249758,116.03303570832526,232.0660714166505,2320.6607141665054
2019-11,0,342.5,3,71.35,2,Yes,8.333035714285714,27.776785714285708,55.553571428571416,555.5357142857142
2019-12,0,813.5,3,71.35,2,Yes,17.16428571428571,57.21428571428571,114.42857142857142,1144.2857142857142
2020-01,0,58.10000002384186,3,67.4053750000894,0,No,0.5789752233041716,1.9299174110139057,3.8598348220278114,446.64
2020-02,0,24.0,3,67.18,0,No,0.4498928571428571,1.4996428571428573,2.9992857142857146,446.64
2020-03,0,118.39999997615814,3,67.63149999991059,0,No,0.8063116070529712,2.6877053568432374,5.375410713686475,446.64
2020-04,0,1271.5,3,71.35,2,Yes,25.75178571428572,85.83928571428572,171.67857142857144,1716.7857142857144
2020-05,0,1787.699999332428,3,71.35,2,Yes,35.43053570176874,118.10178567256246,236.2035713451249,2362.035713451249
2020-06,0,1784.8000021278858,3,71.35,2,Yes,35.37616075418357,117.92053584727856,235.84107169455712,2358.4107169455715
2020-07,0,2190.499998807907,3,71.35,2,Yes,42.98303569193397,143.27678563977992,286.55357127955983,2865.535712795598
2020-08,0,1690.4999988377094,3,71.35,1,Yes,33.60803569249277,112.02678564164258,224.05357128328515,2240.5357128328515
2020-09,0,1725.4999977350235,3,71.35,2,Yes,34.264285671817404,114.21428557272468,228.42857114544933,2284.2857114544936
2020-10,0,6162.999999910593,3,71.35,2,Yes,117.46741071260934,391.5580357086978,783.1160714173956,7831.160714173956
2021-03,0,0.5,3,67.00375,0,No,0.3608236607142857,1.2027455357142856,2.405491071428571,446.64
2021-04,0,68.30000007152557,3,67.44362500026823,0,No,0.6174301341982292,2.0581004473274307,4.116200894654861,446.64
2021-05,0,970.8999974727632,3,71.35,2,Yes,20.115535666900023,67.05178555633341,134.10357111266683,1341.0357111266685
2021-06,0,945.399998575449,3,71.35,2,Yes,19.637410687575382,65.45803562525128,130.91607125050257,1309.1607125050257
2021-07,0,245.60000014305115,3,70.04440000343322,1,No,1.2962378576976912,4.320792858992304,8.641585717984608,446.64
2021-08,0,200.60000109672544,3,68.96440002632141,1,No,1.1217021471108708,3.739007157036236,7.478014314072472,446.64
2021-09,0,76.8000001013279,3,67.47550000037998,0,No,0.649475893239158,2.164919644130527,4.329839288261054,446.64
2021-10,0,179.60000228881836,3,68.46040005493164,0,No,1.0402521517344885,3.467507172448294,6.935014344896588,446.64
2021-12,0,2.799999952316284,3,67.02099999964237,0,No,0.3695410712478416,1.2318035708261386,2.463607141652277,446.64
2022-01,0,6.0,3,67.045,0,No,0.3816696428571429,1.2722321428571428,2.5444642857142856,446.64
2022-02,0,26.0,3,67.195,0,No,0.4574732142857143,1.5249107142857143,3.0498214285714287,446.64
2022-04,0,6.3999998569488525,3,67.04799999892711,0,No,0.3831857137435248,1.2772857124784165,2.5545714249568325,446.64
2022-05,0,14135.70000064373,3,71.35,2,Yes,266.9555357263556,889.8517857545187,1779.7035715090374,17797.035715090373
2022-06,0,18704.60000327229,3,71.35,2,Yes,352.6224107756412,1175.4080359188038,2350.8160718376075,23508.160718376075
2022-07,0,572.1000007987022,3,71.35,2,Yes,12.63803572926138,42.1267857642046,84.2535715284092,842.535715284092
2022-08,0,181.40000009536743,3,68.50360000228882,0,No,1.0472335717984609,3.490778572661536,6.981557145323071,446.64
2022-09,0,277.1999996304512,3,70.80279999113083,1,No,1.4188007128523927,4.729335709507976,9.458671419015952,446.64
2022-10,0,81.5,3,67.493125,1,No,0.6671953125,2.223984375,4.447968749999999,446.64
2023-03,0,7.199999928474426,3,67.05399999946356,0,No,0.3862178568717624,1.287392856239208,2.574785712478416,446.64
2023-04,0,5.200000107288361,3,67.03900000080466,0,No,0.378637500406642,1.2621250013554737,2.524250002710948,446.64
2023-05,0,55.59999990463257,3,67.39599999964237,0,No,0.5695499996404563,1.8984999988015208,3.7969999976030415,446.64
2023-06,0,252.7999975681305,3,70.21719994163513,1,No,1.324163561996392,4.413878539987973,8.827757079975946,446.64
2023-07,0,416.599999666214,3,71.35,2,Yes,9.722410708027226,32.40803569342408,64.81607138684817,648.1607138684817
2023-08,0,622.7999984025955,3,71.35,2,Yes,13.588660684334382,45.295535614447935,90.59107122889588,905.9107122889588
2023-09,0,318.200002104044,3,71.35,2,Yes,7.877410753736538,26.258035845788463,52.516071691576926,525.1607169157692
2023-10,0,92.79999995231628,3,67.53549999982118,0,No,0.7097973212487996,2.365991070829332,4.731982141658664,446.64
2023-12,0,4.0,3,67.03,0,No,0.3740892857142857,1.2469642857142855,2.4939285714285715,446.64
2024-02,0,1.2000000476837158,3,67.00900000035763,2,No,0.3634767858950155,1.2115892863167184,2.4231785726334367,446.64
2024-03,0,66.39999961853027,3,67.43649999856949,0,No,0.6102669628475393,2.034223209491798,4.068446418983596,446.64
2024-05,0,99.99999809265135,3,67.56249999284745,0,No,0.7369419570948397,2.456473190316132,4.912946380632264,446.64
2024-06,0,239.79999947547915,3,69.90519998741149,1,No,1.2737421408227512,4.245807136075838,8.491614272151676,446.64
2024-07,0,264.99999964237213,3,70.50999999141693,1,No,1.3714821414700578,4.571607138233525,9.14321427646705,446.64
2024-08,0,237.6000016927719,3,69.85240004062652,1,No,1.2652092922798226,4.217364307599408,8.434728615198816,446.64
2024-09,0,439.5999994277954,3,71.35,2,Yes,10.153660703556875,33.84553567852293,67.69107135704586,676.9107135704585
2024-10,0,3.3999999165534973,3,67.02549999937415,1,No,0.3718151782551514,1.2393839275171714,2.478767855034343,446.64
2019-06,0,427.5,3,71.35,0,Yes,9.926785714285714,33.089285714285715,66.17857142857143,661.7857142857143
2019-07,0,112.5,3,67.609375,0,No,1.06,14.94,5.227120535714286,446.64
2019-09,0,368.19999980926514,3,71.35,2,Yes,8.814910710709436,29.383035702364783,58.766071404729566,587.6607140472956
2019-10,0,7.0,3,67.0525,1,No,1.06,14.94,2.569732142857143,446.64
2020-01,0,11338.0,3,71.35,2,Yes,214.49866071428568,714.9955357142857,1429.991071428571,14299.910714285712
2020-02,0,288.19999980926514,3,71.06679999542236,1,No,1.461464999260221,4.87154999753407,9.74309999506814,446.64
2020-03,0,62.0,3,67.42,0,No,0.5936785714285715,1.978928571428572,3.957857142857143,446.64
2020-04,0,552.0,3,71.35,2,Yes,12.261160714285714,40.87053571428571,81.74107142857142,817.4107142857142
2020-05,0,1078.5,3,71.35,2,Yes,22.133035714285715,73.77678571428572,147.55357142857144,1475.5357142857142
2020-06,0,2419.2000007629395,3,71.35,2,Yes,47.27116072859084,157.57053576196944,315.1410715239389,3151.410715239389
2020-07,0,4552.600001573563,3,71.35,2,Yes,87.27241074379,290.9080358126334,581.8160716252668,5818.160716252667
2020-08,0,1384.2999992370603,3,71.35,2,Yes,27.86678569998059,92.88928566660196,185.778571333204,1857.7857133320392
2020-09,0,9752.999998092651,3,71.35,0,Yes,184.77991067852287,615.9330355950765,1231.866071190153,12318.66071190153
2020-10,0,119.5,3,67.635625,0,No,0.8104587053571428,2.7015290178571427,5.403058035714285,446.64
2021-04,0,268.80000019073486,3,70.60120000457763,1,No,1.3862207150254933,4.620735716751644,9.241471433503287,446.64
2021-05,0,4123.000000476837,3,71.35,2,Yes,79.21741072322641,264.05803574408804,528.1160714881761,5281.160714881761
2021-06,0,3603.199999332428,3,71.35,2,Yes,69.47116070176874,231.57053567256244,463.1410713451249,4631.410713451249
2021-07,0,2343.9000034332275,3,71.35,2,Yes,45.85928577865873,152.86428592886242,305.72857185772483,3057.2857185772486
2021-08,0,533.2000018358231,3,71.35,2,Yes,11.908660748707396,39.69553582902465,79.3910716580493,793.910716580493
2021-09,0,162.099999666214,3,68.04039999198913,0,No,0.97237714156253,3.2412571385417666,6.482514277083533,446.64
2021-10,0,98.60000276565552,3,67.5572500103712,0,No,0.7316638497124826,2.4388794990416085,4.877758998083217,446.64
2021-12,0,142.0,3,67.72,0,No,0.8952857142857142,2.9842857142857144,5.968571428571429,446.64
2022-01,0,3.5999999046325684,3,67.02699999928474,0,No,0.3725732139242547,1.2419107130808489,2.4838214261616978,446.64
2022-02,0,5.200000047683716,3,67.03900000035763,0,No,0.3786375001807298,1.2621250006024325,2.524250001204865,446.64
2022-04,0,20.20000004768372,3,67.15150000035763,0,No,0.4354901787521583,1.4516339291738611,2.9032678583477223,446.64
2022-05,0,17319.800001382828,3,71.35,2,Yes,326.6574107402137,1088.8580358007123,2177.716071601425,21777.16071601425
2022-06,0,31824.19999837876,3,71.35,2,Yes,598.6149106838875,1995.3830356129583,3990.7660712259167,39907.66071225917
2022-07,0,66400.49999856949,3,71.35,2,Yes,1246.9205356874636,4156.401785624879,8312.803571249759,83128.03571249759
2022-08,0,73162.09999990463,3,71.35,2,Yes,1373.7005357124976,4579.001785708326,9158.003571416652,91580.03571416652
2022-09,0,39388.40000009537,3,71.35,1,Yes,740.443660716074,2468.1455357202462,4936.2910714404925,49362.91071440493
2022-10,0,548.6000003814697,3,71.35,2,Yes,12.19741072143827,40.65803573812757,81.31607147625515,813.1607147625514
2022-11,0,33119.5,3,71.35,2,Yes,622.9017857142858,2076.339285714286,4152.678571428572,41526.78571428572
2022-12,0,57994.0,3,71.35,2,Yes,1089.2986607142857,3630.9955357142862,7261.9910714285725,72619.91071428572
2023-01,0,20325.0,3,71.35,0,Yes,383.0049107142857,1276.6830357142858,2553.366071428572,25533.66071428572
